,00_NORMAL,10_NORMAL,11_NORMAL,12_NORMAL,13_NORMAL,20_NORMAL,21_NORMAL,22_NORMAL,23_NORMAL,24_NORMAL,25_NORMAL,26_ANOMALY,30_NORMAL,31_NORMAL,32_NORMAL,33_NORMAL,34_NORMAL,35_NORMAL,36_NORMAL,37_NORMAL,38_NORMAL,39_NORMAL,40_NORMAL,41_NORMAL,42_NORMAL,43_NORMAL,44_NORMAL,45_NORMAL,46_NORMAL,47_NORMAL,48_NORMAL,49_NORMAL,410_NORMAL,411_NORMAL,412_NORMAL,50_NORMAL,51_NORMAL,52_NORMAL,53_NORMAL,54_NORMAL,55_NORMAL,56_NORMAL,57_NORMAL,58_NORMAL,59_NORMAL,510_NORMAL,511_NORMAL,512_NORMAL,513_NORMAL,514_NORMAL,515_NORMAL,60_NORMAL,61_NORMAL,62_NORMAL,63_NORMAL,64_NORMAL,65_NORMAL,66_NORMAL,67_NORMAL,68_NORMAL,69_NORMAL,610_NORMAL,611_NORMAL,612_NORMAL,613_NORMAL,614_NORMAL,615_NORMAL,616_NORMAL,617_NORMAL,618_NORMAL,70_NORMAL,71_NORMAL,72_NORMAL,73_NORMAL,74_NORMAL,75_NORMAL,76_NORMAL,77_NORMAL,78_NORMAL,79_NORMAL,710_NORMAL,711_NORMAL,712_NORMAL,713_NORMAL,714_NORMAL,715_NORMAL,716_NORMAL,717_NORMAL,718_NORMAL,719_NORMAL,720_NORMAL,721_NORMAL,80_NORMAL,81_NORMAL,82_NORMAL,83_NORMAL,84_NORMAL,85_NORMAL,86_NORMAL,87_NORMAL,88_NORMAL,89_NORMAL,810_NORMAL,811_NORMAL,812_NORMAL,813_NORMAL,814_NORMAL,815_NORMAL,816_NORMAL,817_NORMAL,818_NORMAL,819_NORMAL,820_NORMAL,821_NORMAL,822_NORMAL,823_NORMAL,824_NORMAL,90_NORMAL,91_NORMAL,92_NORMAL,93_NORMAL,94_NORMAL,95_NORMAL,96_NORMAL,97_NORMAL,98_NORMAL,99_NORMAL,910_NORMAL,911_NORMAL,912_NORMAL,913_NORMAL,914_NORMAL,915_NORMAL,916_NORMAL,917_NORMAL,918_NORMAL,919_NORMAL,920_NORMAL,921_NORMAL,922_NORMAL,923_NORMAL,924_NORMAL,925_NORMAL,926_NORMAL,927_NORMAL
0,-3.1520605860165736,-3.3018770243453157,-3.5902093030018967,-1.9697483452416087,-3.1395861904848137,-3.8119425671967138,-4.297704319853661,-4.385077292200332,-2.8113079722626235,-3.7544515893982355,-3.392161958096191,-0.5745431655643287,-6.597266004352783,-4.507271489779673,-5.802920840722797,-4.77795390616427,-4.689613353174376,-6.138429887307163,-5.320322059893394,-6.147186612714849,-6.270832020450191,-4.791870560822989,-2.769060034582141,-3.94552508259892,-4.124088036138015,-3.0890651499123356,-1.8066852997486222,-3.0964326500596533,-2.745206015220491,-4.1174926883624,-4.182879878942676,-2.4271680531680833,-4.850239453730118,-5.761486319781558,-2.587876967771452,-6.2670670705633675,-6.322764515555823,-6.5341487730250085,-6.354016545958408,-6.563595559811381,-6.305200541548855,-6.503365106744487,-6.146929993486328,-6.7650420184586135,-6.447644659254977,-6.605467620985131,-6.085896870342625,-6.329806224147101,-6.090858731665744,-6.715806009255502,-6.4470840225826045,-6.030631067536492,-4.934000554517504,-5.8206156961020845,-5.86973977560063,-5.078668342051072,-5.507675527482721,-4.8795430609751405,-5.5816454661863055,-6.222180276372448,-5.4931497655588455,-5.370785835300305,-5.399689962385964,-5.123446202889923,-5.741095502822496,-5.272338143651653,-5.796696984446079,-6.329048843871768,-6.005061436453828,-5.095424403263075,-5.70634665078442,-6.117019196650326,-4.968411257641291,-6.41368295349406,-5.560392098264011,-5.912347329797504,-6.0221423515338595,-4.8909444970518985,-4.727001192325735,-6.204169814090134,-4.905233495209348,-5.012717671228292,-5.100807414521398,-6.248604148324044,-6.73058565926972,-5.968445211047026,-5.770601051011352,-5.505427194714814,-5.142402297264599,-5.886573097765604,-6.401667978476336,-6.467626953854395,-4.934118738725164,-4.616246047751155,-4.187586376021931,-4.3129110603547645,-5.802211855248269,-4.190034816485958,-2.3855029768221616,-3.9781498823934434,-5.8528432104533845,-4.511901021289157,-6.114489954307602,-3.6386276293128925,-2.543067405567106,-4.362209014394568,-4.2571076856484025,-5.370623317352233,-3.6340369654098765,-2.3029843840514435,-6.597855874675768,-2.918832129074878,-6.57928218068792,-2.955309426637924,-3.2529717832411746,-5.197291942025169,-2.2221540756581835,-5.7091163644098675,-5.851757583101023,-6.059551780395439,-6.328569029840324,-6.023212497728211,-6.051344311149972,-6.501087544600484,-5.538449354321161,-5.9222949381613335,-5.342955808461776,-5.816394841698037,-6.060050012303858,-6.022547651630152,-5.790328824462311,-6.135767166719487,-5.730973482420739,-5.93112544163864,-5.443470767723108,-5.480561984485905,-6.2357145757365045,-5.519972994217341,-6.018947211521136,-5.903427763268488,-6.08434252064916,-5.474339282119012,-5.326531278635141,-6.381214515184446,-6.560668146492706
1,-3.1820338349841193,-2.2989755445401836,-3.9319748475770844,-1.2864418039071044,-1.9606914412790375,-3.316103809457798,-4.381185849980124,-3.3145910866081754,-4.062162677596139,-4.5519374230568665,-2.8897956426331284,-1.321237172385353,-6.529764228834237,-4.370731636879596,-5.859953028741229,-4.703126197055138,-4.898825424316748,-5.200636423415025,-5.664952754574542,-5.937998425468539,-5.639876620997917,-4.9645552312220556,-2.6401594699563997,-3.9061934030338072,-3.7911467591872765,-3.09106906772361,-1.9984776663738966,-2.8162710109999765,-2.6903536298612694,-4.103060436185437,-4.059428375107513,-2.0587531373416095,-5.109403576059945,-5.749306782988812,-2.4612372768755235,-6.0343439083770765,-6.24635253778185,-6.3171898057457,-6.3027167672942435,-6.471785443134842,-6.258839610387151,-6.1806208318876985,-5.962202894064375,-6.570807372266225,-6.4197393765654125,-6.410250522102213,-5.914770550667726,-6.25070251766398,-5.940815670512675,-6.620118845549117,-6.301040284498486,-5.894070331978292,-4.776460863564267,-5.652647227469744,-5.718504681188667,-5.027898391351431,-5.362261827458476,-4.778104911954247,-5.501232735657495,-6.155227699274754,-5.328201493307345,-5.285053896558192,-5.275276132345863,-4.960977430372877,-5.633943552921459,-5.2576719798267435,-5.6207340998598685,-6.204700586248003,-5.87421242359712,-4.932060774462149,-5.8056016963011,-4.928232780865245,-6.118734079377201,-5.998937496568415,-5.160868075176989,-6.427776573244973,-4.8700042635924445,-6.144793582630879,-5.858441167011509,-5.3984213707496735,-5.526330026738469,-6.512406688353545,-5.739089275679322,-6.384303303168801,-6.394423804386494,-5.153398837591494,-5.654555701463787,-4.8581568081607145,-5.635170971980776,-4.4235988912322695,-5.109818857708461,-4.85775578635159,-4.328148066393895,-4.691901605145677,-1.9172929926144908,-3.728713242377288,-4.93615005948382,-4.005993202208654,-3.9848869303111787,-4.901301003085731,-2.290623474952585,-2.8317863288338474,-4.543557161505722,-2.357343630479072,-3.32022995477804,-3.088391950074679,-2.9790749611249088,-2.6631080300566623,-5.105513377910842,-3.1175227284361475,-6.4813695973764185,-4.59039978159649,-3.3792469947330512,-3.8426233281707893,-3.447287698099883,-4.157644122662376,-5.671891290147665,-5.557217738698948,-5.842041650530942,-5.669120519048429,-5.627779811801663,-5.41196581572949,-6.348873045686674,-6.37192845231492,-6.391503498342138,-5.577089747142774,-5.388893130226262,-5.6037758886282925,-5.87070102884817,-6.22695225515507,-5.906131823081533,-5.709481725542779,-5.40884520858027,-5.988439439763939,-5.927640112360178,-5.337813025773337,-6.022168688419147,-6.049536112019576,-6.007255831244744,-5.806844544357352,-5.331407560365788,-5.418987098756614,-6.0281659446352664,-5.757826372389851,-5.784553205040948
2,-2.8354238884613645,-4.587928966776439,-1.7327710429748011,-5.000078742214431,-5.374770455886588,-3.191393587209123,-4.903464207410483,-4.376723961864081,-2.7575672027324294,-3.9357224726397004,-2.5076187423904175,-3.250135562053873,-6.152693076510433,-4.372079941112578,-5.717549377906326,-4.773985928798633,-4.725219543716059,-5.231852385144293,-5.081404595763839,-5.838994635272048,-5.576227696807742,-4.843362923269318,-2.562182314104407,-3.9272003983047945,-3.6789238737566534,-2.9247557532806288,-1.7884733206129633,-2.5177295463054454,-2.9228872344146466,-3.971953038052297,-3.8993242034954188,-1.8912556291543985,-5.032539902725333,-5.6071602323948335,-2.522412068187752,-6.016865149165272,-6.128828417302662,-6.263444558984967,-5.9644857750510605,-6.116983379923351,-5.957743502055823,-6.105672483451956,-5.915913530584891,-6.36424484156547,-6.2102058782416005,-6.220338883637112,-5.715343418793656,-6.050732965714422,-5.707976064768812,-6.222239647808245,-6.26883815490385,-5.789506880356031,-4.64923549297727,-5.352314197163136,-5.476207378766904,-4.833803729794163,-5.151028081056446,-4.614946585196988,-5.279731047732269,-5.925694604679595,-5.224510496437424,-5.026074826913731,-5.176488638019948,-4.748860651320881,-5.452981759304354,-5.122856968542318,-5.386554972336914,-5.967430405104345,-5.82277448349253,-4.705025474132348,-4.713190695020135,-4.731243198896595,-6.011940086501594,-5.798129860589145,-5.771857837834325,-5.479490122997438,-4.199511089108695,-6.000056899225556,-4.61832895969533,-4.373059554675282,-5.14490492003127,-6.315433828146019,-4.689532781551954,-5.342069615477676,-5.114229016532672,-5.487750354617596,-4.617409398478023,-6.07268227796337,-4.599681698270469,-4.3073670861746844,-5.365876316281072,-5.00089261947476,-1.5523442556699898,-5.161814263799669,-5.560469648407497,-5.27983350495087,-2.508565844803233,-5.391780784769449,-2.0661263664736182,-3.5079201587063187,-5.431936734318479,-5.914596736032294,-6.3323351932628285,-3.9010412522528797,-1.6293828184429238,-3.15157885626305,-6.019220814677361,-4.174156016455973,-2.4183688841632,-6.031233147605861,-3.1957296081877735,-4.03646397092759,-2.9030830314157607,-5.617401571526019,-5.5435133360421895,-6.198086855628572,-3.9065785168154994,-5.5829776442274355,-5.412469138694366,-6.108601064909478,-5.4192114954069455,-5.197602011113109,-5.973456227532325,-6.197321161007814,-5.797490838632543,-5.374795626602377,-5.982607015296976,-5.660350892072868,-5.595889321968217,-5.716710261627948,-6.041046850562465,-4.984769022943959,-5.084581380805464,-5.514709731410252,-5.686740269818353,-5.688586476333254,-5.24596797081008,-6.001148305204989,-5.5116738679322195,-5.013424640799632,-5.63735708701349,-5.574457138419338,-5.278063882827892,-5.349232873538243,-5.700597351992738
3,-2.6888060397484463,-2.0580957516606757,-2.0728561703810957,-0.9251811416861333,-3.169573173043167,-3.4159198692451196,-4.065702763826796,-2.8137666758081745,-2.7902576169681783,-2.628344311992388,-1.5488222097064843,-3.1890659851257475,-5.449979855323523,-3.951914897138788,-5.026219273232598,-4.49587183786751,-3.84952772257901,-5.679273349949604,-5.054931712290561,-5.182397193884476,-5.640262264098935,-4.647854597643262,-2.4197043156952125,-3.8253170429724457,-3.1889414639324416,-2.8613238018566434,-1.8289615338756233,-2.151530107634362,-2.899312355730682,-3.879193423329214,-3.8695094081693493,-1.8586083652811813,-4.843565006245468,-5.385711652038147,-2.268198020677543,-5.780110816106848,-5.862854515475971,-5.941500383460518,-5.834783298575186,-5.924432945143029,-5.700426873589107,-5.675494919300199,-5.534407340812796,-6.023213361711755,-5.928988143256765,-6.0060184064574145,-5.579819507873125,-5.890523027179408,-5.4813140849186714,-6.076078544718232,-5.983822013882659,-5.570804873848006,-4.378017105661042,-5.1182396144242155,-5.276256762348813,-4.648537415964623,-4.873856540563548,-4.446549137602937,-5.197199331280755,-5.7419928861535885,-5.075891199316667,-4.8291650731948526,-5.006691923869059,-4.393628930669051,-5.285089942475598,-4.93123152939855,-5.091694520321244,-5.748485046884355,-5.6579549869428565,-4.448955497592496,-5.8950304620572505,-5.3670930367504575,-5.202600004302305,-4.713057404485522,-5.957121711398178,-6.070108131201231,-5.170162786008685,-4.380770746469537,-4.565297463432513,-4.845413153386762,-5.079615632514693,-5.154542811574904,-5.257649705076677,-5.583425688830296,-4.983880731094816,-4.492277347459015,-5.243211887122619,-5.32575212878789,-5.823818505009795,-4.6310664787690135,-4.792248106025564,-5.12890451276466,-1.3826081304846989,-3.7167038732422055,-5.06191969065873,-2.038306590272577,-2.8850398282121925,-2.468108337936755,-4.489707115353501,-3.962947346802309,-1.8320190076604623,-3.9238297714541837,-1.4256706581349183,-1.5054218489522988,-3.281038349470181,-2.4766270481117973,-2.0183129771417736,-5.036005609311265,-1.3536586436391858,-3.737664465671299,-3.623063825088911,-1.393655344598555,-3.4335510689862354,-1.2807228141559923,-2.651158982241796,-3.386715169913211,-3.2994176618024063,-5.723376786695309,-5.6245764028646335,-5.12992212619082,-5.564246317548421,-4.766915743666337,-5.977214723208086,-5.533258627399891,-5.724516368365301,-5.812968973868144,-5.374681370409846,-5.4725345181923135,-5.2008710837743095,-5.024638151308691,-5.766611722663362,-5.1868741892055725,-5.359414717000403,-5.447960969641574,-5.777919900314315,-5.120693828286622,-5.331942028411503,-5.466336235813907,-5.13773004691545,-5.354130344699854,-5.7003535882281735,-4.872221132037144,-4.638532851069324,-5.926194316868877,-5.7833553032869
4,-2.3106988053314064,-1.6387585196657737,-3.880185245252901,-4.689918319217974,-2.9662033751809576,-3.9696468336819604,-3.8245819043027893,-4.985438123591014,-1.3928528779813538,-2.514709788258269,-0.5320427647426418,-2.591521672492364,-5.328138801575645,-3.9738052901294894,-4.499413191315788,-3.932559237004878,-4.029717847233274,-5.396287731781186,-5.309288837961727,-4.73689119551056,-5.153996942606144,-4.467279459457507,-2.454715561015188,-3.5916075470862237,-3.0892261235166565,-2.543569051036708,-1.7205049381730972,-1.9297410891703457,-2.8250705077859912,-3.464050445532519,-3.729317897428948,-1.5257783319624725,-4.7281389258542905,-5.367052765829524,-2.0343182102385424,-5.440020003197228,-5.5036321340419905,-5.748981466599896,-5.379819305575067,-5.7469689870641005,-5.517252899560587,-5.536653844339333,-5.161896365120324,-5.692678237578492,-5.7089717426694415,-5.749958674040628,-5.282643256081583,-5.477143016322488,-5.304998287655945,-5.682785848130701,-5.742389749575998,-5.334154206464139,-4.17921333737833,-4.8868463379604945,-4.963137332819403,-4.340855192962291,-4.5943418520134385,-4.246656265834407,-4.976126014973209,-5.520256624334865,-4.849530202006643,-4.45060545368639,-4.689673529181027,-4.0868899858535785,-4.989679805329293,-4.685051002068019,-4.681977465273649,-5.491403186528572,-5.488614900084066,-4.135492189008957,-4.518084040726863,-4.853722533393425,-4.129636775771749,-5.042166840865122,-4.893388705869466,-4.7955692916305805,-3.612884754826192,-5.647831972548486,-3.917631288899507,-4.955346362772163,-5.281339866860882,-3.9368842799780794,-5.464892122754786,-4.367371280753877,-5.713760713015802,-4.746032336686801,-5.379160785502743,-4.356788607628519,-4.729628437279856,-5.15299325981183,-5.220842147565061,-5.044886482624674,-5.484342568536533,-3.4576754414237683,-3.6444425834768417,-1.888134052609371,-2.222067688100337,-3.333897811838074,-2.2541253555206797,-4.672495703368315,-4.514695277309572,-2.1499316705533897,-2.885009288120038,-2.0003478566183417,-4.550080574116286,-1.3429921383770855,-3.354151165234096,-3.442690861291555,-0.9341244878048522,-2.729625481944774,-2.4551784790544646,-5.199789440670406,-2.6935419151926046,-2.8288868953933104,-2.7443566771571106,-4.987395556347818,-1.0337454865155182,-4.742517685775879,-5.136734335572041,-5.669592924991051,-5.242191996652858,-5.157534422371719,-5.604961004451034,-5.178060168771242,-5.370706017016024,-4.979905986266848,-4.797238346131268,-5.187934721414917,-5.325556402527697,-5.631037831137066,-4.821674181412301,-5.188836575859802,-4.688939736769428,-5.690814219749723,-5.181306069307572,-4.791555031660555,-4.642490923597086,-4.721446194538797,-5.167534765550074,-4.498542286307187,-4.898988172499182,-5.364870963566989,-4.503006348724919,-5.725238458615018,-4.5196448555377575
5,-1.909914581461337,-3.307262163259261,-2.962966960623454,-0.4211119961278853,-0.852871238887341,-4.02990249741665,-2.5605729017165086,-3.782544240446582,-3.0426996984564028,-2.517348926791475,0.27719459172643157,-1.702380490212187,-5.3512056253631455,-3.730491112052187,-4.248872698191069,-4.363187551890932,-4.120999327709107,-5.206493645262843,-4.9057571117650856,-4.944341469676788,-4.8729328396146805,-4.140871093048411,-2.5514766123178063,-3.5841257727136524,-2.546715166785151,-2.416364657373804,-1.6490769150329558,-1.5258568692967311,-2.4400431336713675,-3.497299587020813,-3.153765133485265,-1.359765165898943,-4.343230865965957,-5.1129812186546895,-1.6633622472512457,-4.99097962592882,-5.339118935874142,-5.200242438766291,-5.00405506005021,-5.226301929700388,-5.083297355027196,-5.079327939930115,-4.817517369770082,-5.2462871168982455,-5.257809581547426,-5.353017590138599,-4.9814221855697545,-5.273043191413309,-4.8009278404406555,-5.399404918624785,-5.371832702376703,-5.0415262838315185,-3.9213116874635756,-4.560717578622488,-4.63230979770719,-4.13513915367559,-4.169033473891621,-3.9797253286793333,-4.692036259548919,-5.159897777825095,-4.674342526739366,-4.148029125143574,-4.486983100454657,-3.769482854796395,-4.652947442202722,-4.4441803218972105,-4.313159962707836,-5.190057767273785,-5.320652975946322,-3.798489186623016,-5.180680042885427,-5.076644834166913,-4.555048721951733,-4.225131788335568,-4.542968719060781,-4.231834729239537,-3.234411486638165,-4.888041094967802,-4.49094417111138,-3.981302077194015,-4.77774496586042,-4.6100193268441245,-3.882810111162352,-4.704983192118305,-4.833181169654696,-3.879741268204369,-3.547534712893346,-4.2718410899720105,-4.443695729836226,-4.414979927513547,-3.2697566908860503,-5.181638391198642,-4.399726984826667,-3.652471657535602,-1.0912533677923717,-2.7632690449995296,-1.6960001382678556,-1.5439361041787074,-4.045310869258563,-4.91184040441248,-2.178012068434796,-5.203849318228503,-0.790662429448667,-3.4976373982038558,-3.063758090314978,-4.777868377216845,-3.079685972567783,-1.6686353842056412,-4.257899753661213,-0.6117045536375709,-2.71826431548408,-1.4704981724739814,-5.049327356647101,-3.2863999445856136,-2.844095065058998,-3.4038912699508908,-1.805575155492825,-4.79350082033983,-5.0703765057646395,-4.32751683161692,-5.066389440071707,-5.058569474123663,-4.20637674545377,-4.593177783814353,-4.831502224577724,-5.431294701399794,-4.759039186730557,-4.886527798317188,-4.106627178802034,-4.514212454323898,-4.581494904148097,-4.8269991302705195,-4.040471773040901,-4.809110846984473,-5.093420221847309,-4.853755875021331,-4.947440109157846,-4.246996043682936,-4.003819908335858,-4.926360809426842,-4.8157109386959736,-4.394493497683644,-4.005117481041972,-4.913380175940299,-4.4167886840615145
6,-1.4506873536619507,-1.862363573992389,-0.5017750036988025,-0.27653371876320243,-0.31712782754503266,-3.856065462013655,-1.536445746659317,-1.8454269245099586,-1.8895412684988495,-1.1329920607097663,0.020013219634005486,-1.5327442009545544,-4.7349570468255004,-3.493107875248203,-4.070170758187322,-3.5995746406617353,-3.960338473543037,-4.835341110700104,-4.442748616548687,-4.034593580840657,-4.1762897068475,-3.9625081965970983,-2.240387375668576,-3.219442973204262,-2.1522393133170783,-2.3120361530080356,-1.364792289621861,-1.1997081655565343,-2.4353172308881894,-3.09326729531722,-2.989812807476253,-1.1502583620500086,-4.366553123535236,-4.846259063099643,-1.4175102401300212,-4.6724606186139646,-4.783173393041892,-4.822410071336595,-4.626770780034234,-4.990723995776596,-4.753225055549294,-4.549878011289504,-4.461536444651153,-4.876801158563219,-4.996685189438401,-4.823101990107773,-4.436073979351656,-4.825075075119072,-4.502640023501271,-4.973754815908791,-4.9557675153585885,-4.7099901321753785,-3.613654230009264,-4.1214817316288865,-4.315737745646568,-3.8347164354861563,-3.9044480534841677,-3.6620185132668626,-4.3259748082958005,-4.83001193611071,-4.367582751345284,-3.8357565476887254,-4.214862828349679,-3.4035421373343095,-4.41817626226218,-4.173464198710691,-3.932357462555494,-4.772482520199276,-4.9746278140737035,-3.4391596935341444,-4.298956813743463,-4.108728634506724,-4.4770106076285145,-3.0270204709135156,-4.132816704016708,-4.392467140287566,-4.59410658268771,-4.406993074605931,-3.298147756080489,-3.5582354966575744,-3.2672353163786076,-4.023335749810649,-4.048767443064239,-4.327838018615257,-5.041625616706841,-3.7204811515814096,-3.885681730898996,-3.960410782268347,-3.208741199900692,-3.699929509161545,-3.7408665041366773,-3.4641182219197044,-1.133478290950451,-0.21454614627263346,-1.3512286008282919,-3.4427684825528653,-2.996705192224599,-4.965332540654924,-1.9810860313257024,-1.6018517429726762,-0.6381341322105634,-2.0254329760798333,-1.420725567578475,-1.5099019457272087,-1.182398783492653,-3.864010107027715,-1.4429941404675817,-0.8529035208160627,-1.8490599332865836,-3.5816263281548784,-0.8259696294485721,-3.7817356200637984,-1.1384023242126142,-0.2845150981189031,-1.2477395911401734,-2.167034659741224,-1.247740622379009,-4.307500959845102,-3.71326127407378,-4.935794758494418,-4.535707459290556,-3.974306284745687,-4.221894148594438,-4.712418471658611,-4.327125529387185,-5.072301369240957,-4.3263008069078674,-4.8336324154273775,-4.326635650405309,-4.857876898574475,-4.800314646229406,-4.153400893109082,-4.140038768252703,-4.824890649096856,-4.046774087437369,-4.350174234603429,-4.210341810703449,-4.072807976857431,-3.5823765262746896,-4.534192848143441,-3.906948872192002,-4.5014997607214005,-4.371030849681385,-4.433206067987185,-3.976315888782239
7,-1.063190652966192,-1.6484713276581449,-0.39378138951133046,-2.716492030729479,-3.347500017542628,-3.220476397697147,-3.4048244835656454,-2.7689409328951293,-1.6719979387854063,-2.7342470879618443,0.8853315405025541,-0.4517800765344677,-4.1228722188257105,-2.7384728140282553,-3.985032125932992,-3.472182585900732,-2.9846011308750278,-4.469889417878698,-3.8166449387089596,-4.19003905436599,-4.143470594902181,-3.5344437653363325,-2.3343608420120803,-3.199496560580254,-1.7022108386408101,-1.9791785293757722,-1.243086232199844,-0.750463243324331,-2.3044115921976513,-2.7674611104753897,-2.583210991444137,-0.624241373613208,-3.887449119879573,-4.362662086737303,-1.3363734222622554,-4.079025162273141,-4.519058140418846,-4.448902003124177,-4.262636395100111,-4.415004648421833,-4.206771483723648,-4.234111230253015,-4.080243375758787,-4.516358128331662,-4.45207454497851,-4.562262501195164,-4.016028124200038,-4.3442038735380875,-4.101783622278296,-4.4117651683106445,-4.369688443347645,-4.345462019800342,-3.303671186883791,-3.782656466979025,-3.9420242452553182,-3.461319520310196,-3.4446688813985413,-3.347241940216974,-4.065044360525698,-4.491726808932929,-4.048886851467529,-3.464178594571951,-3.793883780281406,-3.0610256359503394,-4.041847149301766,-3.8513203644286893,-3.4852929883112576,-4.377436255814828,-4.630103664294517,-2.95117930747334,-3.715288318057186,-2.8825245920400713,-3.646153394475818,-4.116098266126726,-3.9111729323886264,-3.542963583292281,-4.09807834761375,-2.8301190928898636,-2.8264657741881707,-2.9892940795637815,-4.369501805217498,-3.2860569012494594,-2.791654598018322,-3.267161004650802,-3.359005990394118,-4.086935174580002,-3.458129577207133,-4.431749387377681,-3.966795431048712,-2.7707192284844386,-3.061460463111415,-3.9012785588135266,-4.349155931260268,-2.6724977055583903,-3.7356198986589906,-4.539855046885815,-3.790411889434509,-3.990916915932486,-4.213910071896397,-2.33222285710127,-0.6149907608497638,-4.099655043658877,-2.24553489492155,-1.940667602537617,-1.1533452540719509,-1.5897382889976965,-0.1617399085685296,-0.7261267717128703,-2.337780503258838,0.14617208456815067,-0.5321034038748342,-1.6266816818615841,-0.9857018039440333,-1.0984296809428584,-4.463524408054412,-0.4752236222675901,-2.7054988206771546,-3.4725539994153083,-3.619296078962855,-3.685448659451849,-3.765981719350881,-3.8590046575071346,-3.8818329609177664,-3.9149369690594042,-3.8803497728876994,-3.919635738650121,-3.405102145061772,-4.259046384470769,-4.147956354868487,-3.716673354106225,-3.373867564823697,-3.5070461622809637,-3.8282800837479525,-4.17162324042448,-3.5569334385960207,-4.274501580012049,-3.374229842113561,-3.2791323997256283,-3.4055099881855972,-4.122007187648923,-4.0909640719336995,-3.6054024793385384,-3.98817477538768,-4.021102756022901,-3.3418002095163315
8,-0.7070777140985425,-1.7562806957600465,-0.3509702682148861,1.0156691238249653,-0.8849640973755628,-2.3654582115349747,-3.301622813700591,-2.5958351711398135,0.2621462849713758,-0.39499672771591143,1.5290395206827307,1.2471692093319207,-3.285593748877902,-1.797591015343364,-3.104518662665698,-2.5204866791319764,-3.1197032298783323,-3.332808536718415,-3.8529524748734856,-2.9582085735755985,-3.4113316746115414,-2.847729717494694,-2.180508234713374,-2.8511628447926665,-1.4540550071039797,-1.8681743380659166,-1.109996603603206,-0.642044173330614,-2.189537337426121,-2.3377481445720623,-2.276447767390385,-0.6781613153743996,-3.8327463758601206,-4.0327032311841275,-1.0687365424098703,-3.8057435987659227,-4.021015390092543,-4.082133162239711,-3.6455560346542732,-3.8744444482071287,-3.6990136763940393,-3.6833857625446607,-3.6608746350751002,-3.907899597903691,-3.958614649303176,-3.8961585287320193,-3.552765396774109,-3.9147792390120095,-3.5807730685596852,-3.8651858467132567,-3.9092000361177774,-3.954941458743915,-2.930381443452903,-3.250726602138397,-3.4204889567900336,-3.114346133147279,-3.0553829371376455,-2.998059854211522,-3.6921747001784637,-3.9949096771758326,-3.617752636119349,-2.9849245097621364,-3.4944523829300733,-2.576792468011585,-3.5786548896083183,-3.5426217077095132,-3.035352005143161,-3.8724859710196657,-4.346562607785779,-2.575324800791419,-3.3963017847329837,-3.4989390493997234,-3.822808962741347,-2.679842675579947,-2.889515141815067,-2.598134300668094,-3.4440182085783473,-3.695279774731806,-3.5963921552924933,-2.010239242922581,-2.622018603919815,-2.621058346447331,-3.4875879721690897,-2.5745449128358953,-3.2157110463569545,-3.7689789386708554,-3.030297879818916,-2.8162636253999342,-3.8157942786575445,-3.2573465697745325,-2.457552161861626,-2.2214025604571566,-0.7979654356058177,-0.34302796521385925,-2.904530672155757,-0.23328578293295488,0.15708286665543536,-2.933843733370627,-1.440533835060247,-0.14045452361580057,-1.1563498378005357,-1.8431348088754236,0.19219593391807877,-3.2508746503023698,-1.8909739432783703,-0.8449142200235689,-0.24234593775475988,-2.2150278783771182,-0.44208751872972574,-1.1032591526668796,0.6281601893132223,-1.1239009124284682,-2.226200101079827,-2.509782345424899,-3.741633332569001,-1.0389083361508615,0.7556315772551083,-3.985331000503924,-3.036871545184539,-3.83905218750677,-3.3007423008607395,-3.2728041024604986,-3.3121302401225394,-3.3989055745878267,-3.0818749823656617,-3.3910393388784907,-3.091275446798914,-3.6746085892683955,-3.4769462648546563,-3.305747363553305,-3.870648810652663,-3.5268286052677817,-2.5683022606358485,-3.8345649085044244,-2.961864458386948,-3.259036341457656,-3.0665255792643094,-2.822834002613081,-2.762977888181692,-2.9407016639086487,-3.5548601194052627,-3.6916160670908242,-3.495612722797791,-3.3825616815971857,-3.1019240394809042
