iter	MAE
7160	0.6308620445
7165	0.6308553474
7170	0.6308461213
7175	0.6308398456
7180	0.6308340852
7185	0.6308248591
7190	0.6308146963
7195	0.6308028944
7200	0.6307934809
7205	0.63078758
7210	0.63077353
7215	0.6307640229
7220	0.6307554993
7225	0.6307507692
7230	0.6307443062
7235	0.6307381243
7240	0.6307257603
7245	0.6307068866
7250	0.6306936329
7255	0.6306831891
7260	0.6306731668
7265	0.6306620206
7270	0.6306512021
7275	0.6306432874
7280	0.6306328904
7285	0.6306297526
7290	0.6306163115
7295	0.6306046969
7300	0.6305975315
7305	0.630593738
7310	0.6305850271
7315	0.6305791261
7320	0.6305667153
7325	0.6305503706
7330	0.6305438608
7335	0.6305359929
7340	0.6305316842
7345	0.6305261579
7350	0.630518009
7355	0.6305113587
7360	0.6305017579
7365	0.6304922508
7370	0.6304809641
7375	0.6304767022
7380	0.630466961
7385	0.6304557679
7390	0.6304501479
7395	0.6304450899
7400	0.6304329602
7405	0.6304254669
7410	0.6304205026
7415	0.630414227
7420	0.6304048604
7425	0.6304004112
7430	0.6303927306
7435	0.6303897333
7440	0.6303850968
7445	0.6303769479
7450	0.6303711874
7455	0.6303651928
7460	0.6303552174
7465	0.6303467406
7470	0.6303399029
7475	0.6303243075
7480	0.6303188281
7485	0.6303138169
7490	0.6303057617
7495	0.6303016872
7500	0.6302925547
7505	0.6302828603
7510	0.6302777087
7515	0.6302645486
7520	0.630256306
7525	0.6302446914
7530	0.6302349969
7535	0.6302243658
7540	0.6302138284
7545	0.6302115336
7550	0.630204415
7555	0.6301978583
7560	0.630193175
7565	0.6301868057
7570	0.6301804833
7575	0.630174676
7580	0.630165684
7585	0.6301593148
7590	0.6301570199
7595	0.630152805
7600	0.6301464357
7605	0.6301436257
7610	0.6301390829
7615	0.6301351957
7620	0.6301284049
7625	0.630121942
7630	0.6301113577
7635	0.63009979
7640	0.6300885032
7645	0.6300830706
7650	0.6300730951
7655	0.6300562352
7660	0.6300441523
7665	0.6300365654
7670	0.6300281822
7675	0.6300196118
7680	0.630016193
7685	0.6300053746
7690	0.6299977408
7695	0.6299851895
7700	0.6299782582
7705	0.6299702029
7710	0.6299585415
7715	0.6299454283
7720	0.6299273039
7725	0.6299188271
7730	0.62990651
7735	0.6298995787
7740	0.6298908678
7745	0.6298856225
7750	0.6298801898
7755	0.6298760217
7760	0.6298679664
7765	0.6298619718
7770	0.6298594896
7775	0.6298525584
7780	0.6298450651
7785	0.6298352301
7790	0.6298278773
7795	0.629822351
7800	0.6298130781
7805	0.6298030558
7810	0.6297941107
7815	0.6297838543
7820	0.6297778128
7825	0.6297651679
7830	0.6297550988
7835	0.6297420792
7840	0.6297327594
7845	0.6297233928
7850	0.6297201145
7855	0.6297118719
7860	0.6297043318
7865	0.6296940285
7870	0.6296843809
7875	0.6296754358
7880	0.6296637744
7885	0.6296595594
7890	0.6296525345
7895	0.6296440108
7900	0.6296375479
7905	0.6296276193
7910	0.6296217651
7915	0.6296130074
7920	0.6296016738
7925	0.6295978803
7930	0.6295927287
7935	0.6295859379
7940	0.6295786319
7945	0.6295677198
7950	0.6295585874
7955	0.6295508599
7960	0.6295457551
7965	0.6295403693
7970	0.6295369505
7975	0.6295302534
7980	0.6295243993
7985	0.6295097874
7990	0.6295050572
7995	0.6294989689
8000	0.6294922718
8005	0.6294773321
8010	0.6294697919
8015	0.6294649213
8020	0.6294561635
8025	0.6294500284
8030	0.6294471248
8035	0.6294410833
8040	0.6294364
8045	0.6294315293
8050	0.6294264245
8055	0.6294210387
8060	0.6294186503
8065	0.6294115785
8070	0.6294071293
8075	0.6293941566
8080	0.6293891455
8085	0.629385633
8090	0.6293806218
8095	0.629376922
8100	0.6293736905
8105	0.6293659631
8110	0.6293552852
8115	0.6293476045
8120	0.6293397366
8125	0.6293344445
8130	0.6293297612
8135	0.6293249374
8140	0.629320816
8145	0.6293146809
8150	0.6293106533
8155	0.629305408
8160	0.629300069
8165	0.6292940276
8170	0.6292832091
8175	0.6292708452
8180	0.6292617128
8185	0.6292542663
8190	0.6292480375
8195	0.6292381089
8200	0.6292218578
8205	0.6292123507
8210	0.629202188
8215	0.6291995185
8220	0.6291903392
8225	0.6291848129
8230	0.6291820966
8235	0.6291669695
8240	0.6291606002
8245	0.6291538563
8250	0.6291485173
8255	0.6291438808
8260	0.629137371
8265	0.6291291284
8270	0.6291236021
8275	0.629115219
8280	0.6291100674
8285	0.6291034171
8290	0.6290975161
8295	0.6290925518
8300	0.6290837004
8305	0.6290816397
8310	0.6290764881
8315	0.6290712896
8320	0.6290665127
8325	0.6290601902
8330	0.6290491844
8335	0.6290431898
8340	0.6290320904
8345	0.6290235199
8350	0.6290172443
8355	0.6290099852
8360	0.6289980428
8365	0.6289919076
8370	0.6289830562
8375	0.6289716758
8380	0.628965728
8385	0.6289582815
8390	0.6289515844
8395	0.6289472757
8400	0.6289406723
8405	0.628934303
8410	0.6289263882
8415	0.6289189418
8420	0.628914118
8425	0.6289083575
8430	0.6289015667
8435	0.6288977732
8440	0.6288907483
8445	0.628885503
8450	0.62887904
8455	0.6288700012
8460	0.6288612903
8465	0.6288536097
8470	0.6288443367
8475	0.6288408242
8480	0.6288334246
8485	0.6288272427
8490	0.6288162837
8495	0.6288075728
8500	0.6288026553
8505	0.6287977847
8510	0.6287917901
8515	0.6287860296
8520	0.6287798945
8525	0.628770762
8530	0.6287633624
8535	0.6287581171
8540	0.6287459405
8545	0.6287339513
8550	0.6287284718
8555	0.628716342
8560	0.6287099259
8565	0.6287071159
8570	0.6287011213
8575	0.6286940495
8580	0.6286839804
8585	0.6286790629
8590	0.6286766744
8595	0.6286718506
8600	0.6286679167
8605	0.6286633739
8610	0.6286585032
8615	0.6286492771
8620	0.628644547
8625	0.6286396763
8630	0.628636398
8635	0.6286325577
8640	0.6286294199
8645	0.6286242683
8650	0.6286184142
8655	0.6286113424
8660	0.628608345
8665	0.6285995404
8670	0.6285973393
8675	0.6285834767
8680	0.6285769201
8685	0.6285697078
8690	0.6285612778
8695	0.6285571565
8700	0.6285506936
8705	0.6285440433
8710	0.628537393
8715	0.6285313047
8720	0.6285284011
8725	0.6285202053
8730	0.6285102767
8735	0.6285024087
8740	0.6284960863
8745	0.6284884056
8750	0.628484378
8755	0.6284796947
8760	0.6284751051
8765	0.6284720609
8770	0.6284676586
8775	0.6284612425
8780	0.6284544517
8785	0.6284526252
8790	0.6284433054
8795	0.6284395588
8800	0.6284353438
8805	0.6284271949
8810	0.6284157208
8815	0.6284087895
8820	0.628399376
8825	0.6283951142
8830	0.6283913676
8835	0.6283855603
8840	0.6283795657
8845	0.6283762405
8850	0.6283652347
8855	0.6283592401
8860	0.628351419
8865	0.6283457522
8870	0.6283394766
8875	0.6283351679
8880	0.6283275342
8885	0.628322523
8890	0.6283139526
8895	0.6283102059
8900	0.628306553
8905	0.628301776
8910	0.6282898804
8915	0.6282845414
8920	0.6282807479
8925	0.628274285
8930	0.6282716155
8935	0.6282659955
8940	0.6282597199
8945	0.6282522266
8950	0.6282482458
8955	0.6282428132
8960	0.6282385514
8965	0.6282314796
8970	0.6282262343
8975	0.628219584
8980	0.6282120907
8985	0.6282086251
8990	0.6282030988
8995	0.6281976661
9000	0.6281925145
9005	0.6281897514
9010	0.6281832416
9015	0.6281775748
9020	0.628172189
9025	0.628167412
9030	0.628159825
9035	0.6281527533
9040	0.6281473206
9045	0.6281395463
9050	0.6281358465
9055	0.6281299924
9060	0.6281265268
9065	0.6281230611
9070	0.6281170665
9075	0.6281099947
9080	0.6281018457
9085	0.6280975839
9090	0.6280942588
9095	0.6280882642
9100	0.6280831594
9105	0.6280788507
9110	0.6280719663
9115	0.6280676108
9120	0.6280544507
9125	0.6280479878
9130	0.6280420868
9135	0.628031924
9140	0.6280231194
9145	0.6280177804
9150	0.6280138465
9155	0.628002466
9160	0.6279974549
9165	0.6279889313
9170	0.6279771294
9175	0.6279711816
9180	0.6279650464
9185	0.6279518395
9190	0.6279424261
9195	0.6279377896
9200	0.6279317013
9205	0.6279280483
9210	0.6279205551
9215	0.6279139048
9220	0.627905709
9225	0.6278999017
9230	0.6278960614
9235	0.6278900199
9240	0.6278806065
9245	0.6278699754
9250	0.6278643086
9255	0.6278576583
9260	0.6278496498
9265	0.6278429995
9270	0.6278390656
9275	0.6278331178
9280	0.627828575
9285	0.6278212222
9290	0.6278149934
9295	0.6278097013
9300	0.6278037066
9305	0.6278004751
9310	0.6277943869
9315	0.6277873619
9320	0.6277832406
9325	0.6277777143
9330	0.6277746233
9335	0.6277710172
9340	0.6277646479
9345	0.6277571078
9350	0.6277536889
9355	0.627749474
9360	0.6277466172
9365	0.6277383277
9370	0.6277338786
9375	0.6277264321
9380	0.627718611
9385	0.6277133657
9390	0.6277069964
9395	0.6277002056
9400	0.6276942578
9405	0.627690277
9410	0.6276833926
9415	0.6276793649
9420	0.627672059
9425	0.6276647062
9430	0.6276609595
9435	0.6276559952
9440	0.6276522018
9445	0.6276429288
9450	0.6276377772
9455	0.6276240083
9460	0.6276213388
9465	0.6276158125
9470	0.6276132835
9475	0.6276093964
9480	0.6276053687
9485	0.6276005917
9490	0.6275958148
9495	0.6275886025
9500	0.6275804535
9505	0.6275735222
9510	0.6275681364
9515	0.6275510424
9520	0.627540224
9525	0.6275205073
9530	0.6275171821
9535	0.6275108128
9540	0.6275063168
9545	0.627503179
9550	0.6274986362
9555	0.6274920328
9560	0.6274797157
9565	0.6274743767
9570	0.6274695529
9575	0.6274630431
9580	0.6274578915
9585	0.6274512412
9590	0.6274466984
9595	0.6274420619
9600	0.6274326016
9605	0.627422673
9610	0.6274180366
9615	0.6274093256
9620	0.6274047828
9625	0.6273995843
9630	0.6273953225
9635	0.6273854408
9640	0.6273784626
9645	0.6273740135
9650	0.6273675037
9655	0.6273613686
9660	0.6273559828
9665	0.6273501755
9670	0.6273460542
9675	0.6273405747
9680	0.6273331283
9685	0.6273232465
9690	0.627320015
9695	0.627316643
9700	0.6273100864
9705	0.6273047474
9710	0.6272997831
9715	0.6272962707
9720	0.6272869041
9725	0.6272754768
9730	0.6272630192
9735	0.6272558069
9740	0.6272502338
9745	0.6272436303
9750	0.6272372142
9755	0.6272322031
9760	0.6272290653
9765	0.6272202138
9770	0.627214266
9775	0.6272078967
9780	0.6272019958
9785	0.6271993263
9790	0.6271958138
9795	0.627192676
9800	0.627186775
9805	0.6271833094
9810	0.6271721163
9815	0.6271682291
9820	0.6271627497
9825	0.627156755
9830	0.6271493554
9835	0.627144438
9840	0.6271380687
9845	0.6271362422
9850	0.6271300134
9855	0.6271250959
9860	0.6271214429
9865	0.6271170875
9870	0.6271105777
9875	0.6271056602
9880	0.6271032249
9885	0.6270957784
9890	0.6270891281
9895	0.6270833208
9900	0.6270778882
9905	0.6270741884
9910	0.6270704418
9915	0.6270651965
9920	0.6270601853
9925	0.6270500694
9930	0.6270418736
9935	0.6270386421
9940	0.6270320855
9945	0.6270281047
9950	0.6270239834
9955	0.6270199089
9960	0.6270142421
9965	0.6270096056
9970	0.6270016909
9975	0.6269983657
9980	0.6269942912
9985	0.6269902636
9990	0.6269797262
9995	0.626971624
10000	0.6269688609
10005	0.6269616018
10010	0.6269577615
10015	0.626953687
10020	0.6269509707
10025	0.6269435242
10030	0.6269383726
10035	0.6269342981
10040	0.6269320501
10045	0.6269268517
10050	0.6269209039
10055	0.6269181876
10060	0.6269128486
10065	0.6269073223
10070	0.626899267
10075	0.6268910244
10080	0.6268884017
10085	0.6268815641
10090	0.6268787541
10095	0.6268746328
10100	0.6268648916
10105	0.6268606298
10110	0.6268577261
10115	0.6268540731
10120	0.6268517783
10125	0.6268483595
10130	0.6268447534
10135	0.6268421775
10140	0.6268372601
10145	0.6268245215
10150	0.6268202597
10155	0.6268067249
10160	0.6268028846
10165	0.6268009176
10170	0.6267975925
10175	0.6267927687
10180	0.6267871955
10185	0.6267819971
10190	0.6267794681
10195	0.6267723495
10200	0.6267681813
10205	0.626761812
10210	0.6267583464
10215	0.6267523518
10220	0.6267428915
10225	0.6267302466
10230	0.6267277644
10235	0.6267224723
10240	0.6267205053
10245	0.6267163372
10250	0.6267119817
10255	0.6267056592
10260	0.6267022404
10265	0.6266954965
10270	0.6266869728
10275	0.6266819617
10280	0.6266761544
10285	0.6266699725
10290	0.6266649145
10295	0.6266611678
10300	0.6266579364
10305	0.6266542834
10310	0.6266505367
10315	0.6266462749
10320	0.626644027
10325	0.6266370488
10330	0.6266319909
10335	0.6266231863
10340	0.6266175195
10345	0.6266151778
10350	0.6266091363
10355	0.6266046872
10360	0.6265999102
10365	0.6265942434
10370	0.6265821605
10375	0.6265776645
10380	0.6265734964
10385	0.6265690473
10390	0.6265651601
10395	0.6265624906
10400	0.626560711
10405	0.6265566833
10410	0.6265512039
10415	0.6265472231
10420	0.6265445536
10425	0.6265420714
10430	0.626534344
10435	0.6265274595
10440	0.626524509
10445	0.6265117236
10450	0.6265070871
10455	0.6265003432
10460	0.6264949574
10465	0.6264883539
10470	0.6264830618
10475	0.626474023
10480	0.6264690119
10485	0.6264650311
10490	0.6264566011
10495	0.626450466
10500	0.626444846
10505	0.6264386641
10510	0.6264338403
10515	0.6264270027
10520	0.6264219915
10525	0.6264169804
10530	0.6264115009
10535	0.6264079416
10540	0.6264038671
10545	0.6263998395
10550	0.6263973573
10555	0.6263904261
10560	0.6263847593
10565	0.6263825581
10570	0.6263774065
10575	0.6263748775
10580	0.6263692575
10585	0.6263659792
10590	0.6263622326
10595	0.6263607339
10600	0.6263545051
10605	0.6263481358
10610	0.6263445297
10615	0.626339378
10620	0.6263343201
10625	0.6263311354
10630	0.6263204107
10635	0.6263176475
10640	0.6263158679
10645	0.626312168
10650	0.6263051431
10655	0.6263012091
10660	0.6262939032
10665	0.6262888452
10670	0.6262804621
10675	0.6262748889
10680	0.6262628997
10685	0.6262601834
10690	0.6262529243
10695	0.6262444475
10700	0.626236158
10705	0.6262330202
10710	0.6262284774
10715	0.6262229979
10720	0.6262192045
10725	0.626214849
10730	0.6262082924
10735	0.6262044989
10740	0.6262002371
10745	0.626189887
10750	0.6261868428
10755	0.6261838455
10760	0.6261778977
10765	0.6261741511
10770	0.6261647376
10775	0.6261624897
10780	0.6261574785
10785	0.6261530294
10790	0.6261476436
10795	0.6261423983
10800	0.626139682
10805	0.626135186
10810	0.6261305027
10815	0.6261213703
10820	0.6261124251
10825	0.6261071798
10830	0.6260986094
10835	0.6260973917
10840	0.6260937856
10845	0.6260876505
10850	0.6260797357
10855	0.6260772067
10860	0.6260717741
10865	0.6260677464
10870	0.6260644681
10875	0.6260599253
10880	0.6260578178
10885	0.6260563192
10890	0.6260525257
10895	0.6260487322
10900	0.6260447982
10905	0.6260384289
10910	0.6260293902
10915	0.6260250815
10920	0.6260203982
10925	0.6260153403
10930	0.6260128581
10935	0.6260040067
10940	0.6259991829
10945	0.6259947806
10950	0.6259898162
10955	0.6259876151
10960	0.6259796535
10965	0.6259674301
10970	0.6259625594
10975	0.6259591406
10980	0.6259550661
10985	0.6259489778
10990	0.6259452312
10995	0.6259414377
11000	0.6259381126
11005	0.6259331483
11010	0.6259303383
11015	0.625926498
11020	0.6259205502
11025	0.625916663
11030	0.6259128696
11035	0.6259099191
11040	0.6259004588
11045	0.6258962907
11050	0.6258914669
11055	0.6258879076
11060	0.6258806016
11065	0.625871516
11070	0.6258629924
11075	0.6258578876
11080	0.6258522208
11085	0.6258470692
11090	0.6258420112
11095	0.6258366254
11100	0.6258308181
11105	0.6258251513
11110	0.6258192503
11115	0.6258160188
11120	0.6258089939
11125	0.6258032334
11130	0.6257994868
11135	0.6257955528
11140	0.6257919467
11145	0.6257898392
11150	0.6257841255
11155	0.6257776626
11160	0.6257720426
11165	0.6257696073
11170	0.6257659075
11175	0.6257597255
11180	0.6257545271
11185	0.6257470806
11190	0.625740805
11195	0.6257379482
11200	0.625734061
11205	0.6257302676
11210	0.6257260526
11215	0.6257221654
11220	0.625717248
11225	0.6257146722
11230	0.6257113938
11235	0.62570657
11240	0.6257019336
11245	0.6256955174
11250	0.6256903658
11255	0.6256852142
11260	0.6256804372
11265	0.6256771121
11270	0.6256736464
11275	0.6256705554
11280	0.6256658721
11285	0.6256641861
11290	0.6256594092
11295	0.6256537424
11300	0.6256520095
11305	0.6256425493
11310	0.6256334168
11315	0.6256267665
11320	0.6256256894
11325	0.6256190391
11330	0.6256111243
11335	0.6256003995
11340	0.6255909393
11345	0.6255883166
11350	0.6255844763
11355	0.6255778729
11360	0.6255741262
11365	0.6255672886
11370	0.6255608256
11375	0.6255556272
11380	0.625547244
11385	0.6255446214
11390	0.6255423734
11395	0.6255379711
11400	0.6255345055
11405	0.625529307
11410	0.6255255135
11415	0.6255188164
11420	0.6255159596
11425	0.6255116041
11430	0.6255075296
11435	0.6255028463
11440	0.6254936202
11445	0.6254877661
11450	0.6254832233
11455	0.6254789146
11460	0.6254724049
11465	0.6254658014
11470	0.6254615864
11475	0.6254567158
11480	0.6254509553
11485	0.6254406989
11490	0.6254333461
11495	0.6254293185
11500	0.6254258528
11505	0.625418781
11510	0.6254143319
11515	0.6254121307
11520	0.6254088524
11525	0.6254009376
11530	0.625396067
11535	0.6253935848
11540	0.6253903065
11545	0.6253875902
11550	0.6253858106
11555	0.6253822044
11560	0.6253801438
11565	0.6253769591
11570	0.6253724631
11575	0.6253715265
11580	0.6253678735
11585	0.6253614106
11590	0.6253559779
11595	0.6253498896
11600	0.6253407572
11605	0.6253362144
11610	0.6253308286
11615	0.6253289553
11620	0.6253268478
11625	0.6253256301
11630	0.6253209
11635	0.6253182773
11640	0.625312751
11645	0.6253059602
11650	0.6252994973
11655	0.625295657
11660	0.6252893345
11665	0.6252813261
11670	0.6252779072
11675	0.6252737391
11680	0.6252704608
11685	0.6252663863
11690	0.6252573944
11695	0.6252502289
11700	0.6252455456
11705	0.6252399725
11710	0.625236741
11715	0.6252286857
11720	0.6252252669
11725	0.6252198343
11730	0.6252149636
11735	0.6252111233
11740	0.6252074704
11745	0.6252039579
11750	0.6251988062
11755	0.6251922028
11760	0.6251875663
11765	0.6251818995
11770	0.625178387
11775	0.6251754834
11780	0.6251734696
11785	0.6251678964
11790	0.6251634005
11795	0.6251581552
11800	0.6251545022
11805	0.625150615
11810	0.6251459317
11815	0.6251423724
11820	0.625138579
11825	0.6251346918
11830	0.6251310857
11835	0.6251242012
11840	0.6251210166
11845	0.6251182066
11850	0.6251162864
11855	0.6251090741
11860	0.6251069198
11865	0.6250989582
11870	0.6250949306
11875	0.6250921206
11880	0.6250879524
11885	0.6250861728
11890	0.625082754
11895	0.6250803655
11900	0.6250771808
11905	0.6250690319
11910	0.6250647233
11915	0.6250623348
11920	0.6250592438
11925	0.6250537643
11930	0.6250487064
11935	0.6250442572
11940	0.6250400891
11945	0.6250335325
11950	0.6250287555
11955	0.6250242595
11960	0.6250169067
11965	0.6250141904
11970	0.6250088983
11975	0.6250038403
11980	0.6250003278
11985	0.6249983608
11990	0.6249917574
11995	0.6249845451
12000	0.6249801896
12005	0.6249761152
12010	0.6249731178
12015	0.6249682472
12020	0.6249654841
12025	0.6249630487
12030	0.6249516215
12035	0.6249467508
12040	0.6249417865
12045	0.6249378526
12050	0.6249344337
12055	0.6249287201
12060	0.6249234748
12065	0.6249196345
12070	0.6249170119
12075	0.6249060998
12080	0.6249017443
12085	0.624897061
12090	0.6248926587
12095	0.6248866172
12100	0.6248832452
12105	0.6248780468
12110	0.6248732698
12115	0.6248687738
12120	0.6248625919
12125	0.6248611869
12130	0.6248539746
12135	0.6248501343
12140	0.624843484
12145	0.6248411892
12150	0.6248365527
12155	0.6248333681
12160	0.6248297151
12165	0.6248252659
12170	0.624823018
12175	0.6248216598
12180	0.624818803
12185	0.6248149627
12190	0.6248088744
12195	0.6248016153
12200	0.6247970724
12205	0.6247922018
12210	0.6247902817
12215	0.6247853642
12220	0.6247814302
12225	0.6247770747
12230	0.6247743584
12235	0.6247709864
12240	0.6247675676
12245	0.6247648513
12250	0.6247597934
12255	0.6247558125
12260	0.6247516912
12265	0.6247486003
12270	0.624743355
12275	0.6247379692
12280	0.6247358148
12285	0.6247337542
12290	0.6247316935
12295	0.6247278532
12300	0.6247226548
12305	0.6247190954
12310	0.6247158171
12315	0.6247135223
12320	0.624708839
12325	0.6247070125
12330	0.6247031254
12335	0.6246997066
12340	0.6246964751
12345	0.6246914171
12350	0.6246899653
12355	0.6246879515
12360	0.624684158
12365	0.6246806455
12370	0.6246754939
12375	0.6246711384
12380	0.6246683753
12385	0.6246609288
12390	0.624654138
12395	0.6246506255
12400	0.6246435069
12405	0.6246408374
12410	0.6246371845
12415	0.6246308152
12420	0.6246240712
12425	0.6246171399
12430	0.6246085695
12435	0.6246035583
12440	0.6246003737
12445	0.6245981725
12450	0.6245956436
12455	0.6245918032
12460	0.6245887123
12465	0.6245869794
12470	0.6245824366
12475	0.6245791583
12480	0.6245746155
12485	0.6245724144
12490	0.6245628136
12495	0.6245581303
12500	0.624553447
12505	0.6245499813
12510	0.6245441272
12515	0.6245391629
12520	0.6245343859
12525	0.6245298431
12530	0.62452146
12535	0.6245115314
12540	0.6245072696
12545	0.6245029141
12550	0.6244938285
12555	0.624490878
12560	0.6244877402
12565	0.6244843214
12570	0.6244812773
12575	0.624477437
12580	0.624475751
12585	0.624471536
12590	0.6244659629
12595	0.6244615137
12600	0.6244594062
12605	0.6244572988
12610	0.6244519598
12615	0.6244494308
12620	0.6244439982
12625	0.6244400174
12630	0.6244345379
12635	0.6244232511
12640	0.6244200665
12645	0.624417678
12650	0.6244123859
12655	0.6244105126
12660	0.6244038154
12665	0.624399741
12670	0.6243955728
12675	0.6243917793
12680	0.624386253
12685	0.6243834899
12690	0.6243810077
12695	0.6243793218
12700	0.6243770738
12705	0.6243729056
12710	0.6243692526
12715	0.624366068
12720	0.624361572
12725	0.6243585747
12730	0.6243561394
12735	0.6243478968
12740	0.6243437286
12745	0.624340263
12750	0.6243379213
12755	0.6243357202
12760	0.6243296787
12765	0.6243261194
12770	0.6243233094
12775	0.6243194691
12780	0.6243154415
12785	0.6243114138
12790	0.62430659
12795	0.6242979728
12800	0.6242965209
12805	0.6242901985
12810	0.6242860303
12815	0.6242798015
12820	0.6242755866
12825	0.624268749
12830	0.6242661731
12835	0.6242598975
12840	0.6242539029
12845	0.6242496411
12850	0.6242483297
12855	0.6242450514
12860	0.6242361532
12865	0.6242332963
12870	0.6242310015
12875	0.6242273954
12880	0.6242253816
12885	0.6242202299
12890	0.6242143758
12895	0.624211519
12900	0.6242088027
12905	0.624207304
12910	0.624205337
12915	0.6241969071
12920	0.6241829977
12925	0.6241783612
12930	0.6241719919
12935	0.6241691819
12940	0.6241664188
12945	0.6241644049
12950	0.624161314
12955	0.6241585976
12960	0.6241549447
12965	0.6241512917
12970	0.6241439389
12975	0.6241395366
12980	0.6241341508
12985	0.6241316218
12990	0.6241283435
12995	0.6241247842
13000	0.6241222552
13005	0.6241186491
13010	0.6241100786
13015	0.6241062383
13020	0.6241037562
13025	0.6241025853
13030	0.6241003842
13035	0.6240946237
13040	0.6240912517
13045	0.6240827281
13050	0.6240786537
13055	0.6240755158
13060	0.6240722844
13065	0.6240612318
13070	0.6240581876
13075	0.6240545815
13080	0.6240445592
13085	0.6240410936
13090	0.6240394544
13095	0.6240328041
13100	0.624028917
13105	0.6240260602
13110	0.624023578
13115	0.6240201124
13120	0.6240154759
13125	0.6240106052
13130	0.6240076079
13135	0.624004517
13140	0.6240007235
13145	0.6239965085
13150	0.6239925277
13155	0.6239892962
13160	0.6239849407
13165	0.6239818966
13170	0.6239792739
13175	0.6239755273
13180	0.623971687
13185	0.6239587611
13190	0.6239520171
13195	0.6239484578
13200	0.623947568
13205	0.6239444302
13210	0.623941667
13215	0.6239373584
13220	0.6239328624
13225	0.6239292563
13230	0.623925697
13235	0.6239198428
13240	0.6239143634
13245	0.623911085
13250	0.6239075257
13255	0.6239051841
13260	0.6239031234
13265	0.6239006881
13270	0.6238957238
13275	0.6238903848
13280	0.6238872939
13285	0.6238813461
13290	0.6238776463
13295	0.6238753514
13300	0.6238725415
13305	0.623869872
13310	0.6238678581
13315	0.6238665
13320	0.6238574144
13325	0.6238542297
13330	0.6238493123
13335	0.6238448163
13340	0.623841538
13345	0.6238388217
13350	0.6238358712
13355	0.6238326865
13360	0.6238310942
13365	0.6238262704
13370	0.6238238819
13375	0.6238204163
13380	0.6238163418
13385	0.6238097852
13390	0.623807022
13395	0.6238029944
13400	0.6237974681
13405	0.623791895
13410	0.6237886635
13415	0.6237847295
13420	0.6237775172
13425	0.6237744731
13430	0.6237706796
13435	0.6237680569
13440	0.6237642635
13445	0.6237585967
13450	0.6237547564
13455	0.6237495579
13460	0.6237473567
13465	0.6237400976
13470	0.6237348055
13475	0.6237281084
13480	0.6237255794
13485	0.6237183671
13490	0.6237115763
13495	0.6237060032
13500	0.6237028654
13505	0.6236964492
13510	0.6236937797
13515	0.6236897989
13520	0.6236875978
13525	0.623682212
13530	0.6236775755
13535	0.6236717214
13540	0.6236697544
13545	0.6236680684
13550	0.6236653989
13555	0.6236622611
13560	0.6236593106
13565	0.6236567816
13570	0.6236528945
13575	0.6236498972
13580	0.6236446519
13585	0.6236415609
13590	0.623634817
13595	0.6236327563
13600	0.6236299932
13605	0.6236240922
13610	0.6236192684
13615	0.6236176292
13620	0.6236114473
13625	0.6236098549
13630	0.6236063893
13635	0.6236009098
13640	0.6235958519
13645	0.6235910749
13650	0.6235890142
13655	0.6235876093
13660	0.6235833474
13665	0.623579554
13670	0.6235734657
13675	0.623567752
13680	0.6235661129
13685	0.6235585728
13690	0.6235546856
13695	0.6235499087
13700	0.6235462557
13705	0.6235444292
13710	0.6235394181
13715	0.6235339854
13720	0.623529068
13725	0.6235253213
13730	0.6235210595
13735	0.6235201697
13740	0.6235167977
13745	0.6235133321
13750	0.6235096322
13755	0.6235071969
13760	0.623503263
13765	0.6234981113
13770	0.6234947393
13775	0.6234905712
13780	0.6234883232
13785	0.6234841551
13790	0.6234817198
13795	0.6234790971
13800	0.6234768491
13805	0.623474367
13810	0.6234705735
13815	0.6234646257
13820	0.6234595677
13825	0.6234535731
13830	0.6234495923
13835	0.6234429888
13840	0.623440413
13845	0.6234361044
13850	0.623435355
13855	0.6234297819
13860	0.6234258948
13865	0.6234223823
13870	0.6234150763
13875	0.6234112829
13880	0.6234075831
13885	0.6234063654
13890	0.6234021973
13895	0.6233984974
13900	0.6233927838
13905	0.6233908168
13910	0.6233867892
13915	0.6233816844
13920	0.6233800921
13925	0.6233776099
13930	0.6233712406
13935	0.6233681496
13940	0.6233628575
13945	0.62336075
13950	0.6233587362
13955	0.623356535
13960	0.6233537719
13965	0.6233515707
13970	0.6233456229
13975	0.62334197
13980	0.6233393005
13985	0.6233319477
13990	0.6233267961
13995	0.6233249227
14000	0.6233215976
14005	0.623317851
14010	0.6233142448
14015	0.6233101703
14020	0.6233073604
14025	0.6233024429
14030	0.6232972444
14035	0.6232909688
14040	0.6232880651
14045	0.6232836628
14050	0.6232774809
14055	0.6232700813
14060	0.6232662409
14065	0.6232619791
14070	0.6232590755
14075	0.6232549542
14080	0.6232513012
14085	0.6232475077
14090	0.6232440889
14095	0.6232394993
14100	0.6232371108
14105	0.6232357526
14110	0.6232333642
14115	0.6232261519
14120	0.6232202041
14125	0.6232147246
14130	0.623212945
14135	0.6232099008
14140	0.6232072313
14145	0.6232037657
14150	0.6232004405
14155	0.6231969281
14160	0.6231949142
14165	0.6231919169
14170	0.6231875614
14175	0.6231836275
14180	0.6231788037
14185	0.6231771177
14190	0.6231664397
14195	0.6231623653
14200	0.6231603983
14205	0.6231566048
14210	0.623151219
14215	0.623147285
14220	0.6231445687
14225	0.6231412436
14230	0.6231389488
